,support,mape,rmse,mae,r2
train,575.9,0.021699999999999997,0.9827999999999999,0.6129,0.9891
cv,69.1,0.0319,1.3711,0.8936,0.9776
unobserved,77.0,0.039099999999999996,1.6096,1.1020999999999999,0.9734999999999999
