,support,mape,rmse,mae,r2
train,497.9,0.0142,0.4619,0.27370000000000005,0.9978999999999999
cv,69.1,0.0366,1.6656000000000002,0.8908000000000001,0.9706999999999999
unobserved,77.0,0.047099999999999996,2.106,1.2033999999999998,0.9625999999999999
