,support,mape,rmse,mae,r2
train,497.9,0.015900000000000004,0.5452,0.33340000000000003,0.9970000000000001
cv,69.1,0.0257,0.8147,0.5077,0.9929
unobserved,77.0,0.029000000000000005,0.8244,0.549,0.9942
