,support,mape,rmse,mae,r2
train,497.9,0.016400000000000005,0.5534,0.3356,0.9971
cv,69.1,0.026000000000000002,0.8793000000000001,0.5434,0.9917999999999999
unobserved,77.0,0.0314,1.0264000000000002,0.635,0.9911
