,support,mape,rmse,mae,r2
train,356.5,1.6176184453291718e+16,33.1059,10.2893,0.4862
cv,46.5,2.778941602212962e+16,37.0803,18.452099999999998,-1.6481999999999999
unobserved,52.0,1.4073689040749128e+16,150.456,38.933,0.011200000000000002
