,support,mape,rmse,mae,r2
train,356.5,1.6492348701520048e+16,32.717,10.654,0.5061
cv,46.5,3.297836621585389e+16,38.3518,19.3295,-2.3487
unobserved,52.0,1.983598326988622e+16,150.8009,40.74980000000001,0.006799999999999999
