,support,mape,rmse,mae,r2
train,152537.4,0.6056,1774.1351000000002,1160.4705,0.6262000000000001
cv,16948.6,0.6149,1891.6841999999997,1193.5409,0.5746999999999999
unobserved,18832.0,0.6053,1958.545,1206.4586999999997,0.5508
