,support,mape,rmse,mae,r2
train,152537.4,0.6044999999999999,1774.1816,1160.3926999999999,0.6263000000000001
cv,16948.6,0.6147,1895.1048999999998,1193.6969,0.5730999999999999
unobserved,18832.0,0.6041000000000001,1957.3898000000002,1205.9323,0.5513
