,support,mape,rmse,mae,r2
train,152537.4,0.6049,1773.5389,1160.2296000000001,0.6266
cv,16948.6,0.6151,1896.5369999999998,1194.0726,0.5723
unobserved,18832.0,0.6047,1957.6405,1206.4589,0.5513000000000001
