,support,mape,rmse,mae,r2
train,378.9,0.04429999999999999,1.4324,0.9082000000000001,0.9757000000000001
cv,45.5,0.11310000000000002,3.1951,2.1666,0.8586
unobserved,51.0,0.1226,5.453799999999999,2.8137,0.6538
