,support,mape,rmse,mae,r2
train,38068.7,882933802538113.8,1718.1958000000002,1470.0526,0.2532
cv,4338.3,869717772549051.1,1753.4472,1501.9428,0.22200000000000003
unobserved,4821.0,2.565,1741.6468,1491.1703000000002,0.22430000000000003
