,support,mape,rmse,mae,r2
train,558.9,0.004999999999999999,0.1315,0.099,1.0
cv,69.1,0.0175,0.8097,0.42889999999999995,0.9923000000000002
unobserved,77.0,0.019200000000000002,0.7848,0.39049999999999996,0.9948
