,support,mape,rmse,mae,r2
train,67.3,0.0020000000000000005,0.04650000000000001,0.03590000000000001,1.0
cv,69.1,0.1287,5.2219999999999995,3.2302999999999997,0.7072
unobserved,77.0,0.15680000000000002,6.0909,3.8911000000000002,0.6819000000000001
