,support,mape,rmse,mae,r2
train,13373.9,0.39859999999999995,36.6297,23.541700000000002,0.9582
cv,1564.1,0.41419999999999996,41.291500000000006,26.070299999999996,0.9481999999999999
unobserved,1738.0,0.45359999999999995,40.9331,26.405499999999996,0.9481999999999999
