,support,mape,rmse,mae,r2
train,409.5,0.043199999999999995,1.3742,0.8644999999999999,0.9774999999999998
cv,45.5,0.11130000000000002,3.2045000000000003,2.1816,0.8551
unobserved,51.0,0.1242,5.4975000000000005,2.8891,0.6486000000000001
