,support,mape,rmse,mae,r2
train,1029.6,0.225,2863.4629,1700.7201999999997,0.9400999999999999
cv,120.4,0.3513,4908.1056,2867.7943,0.8180000000000002
unobserved,134.0,0.3127,4304.2473,2751.9781000000003,0.9043000000000001
