,support,mape,rmse,mae,r2
train,23446.7,0.38580000000000003,1984255.6894,1215480.2560999999,0.8352999999999999
cv,2742.3,0.4439,2743156.6204,1462035.8766,0.6737
unobserved,3048.0,0.4647,2581604.0025000004,1446926.6958,0.6659
