,support,mape,rmse,mae,r2
train,1672.0,0.11699999999999999,30431.959899999998,21185.068699999996,0.9433000000000001
cv,1857.6,0.44040000000000007,83913.6714,65359.129700000005,0.4648
unobserved,2064.0,0.4377999999999999,82614.04539999999,64478.5776,0.5025000000000001
