,support,mape,rmse,mae,r2
train,8359.1,0.1661,40894.92140000001,28105.8044,0.8744
cv,1857.6,0.20339999999999997,51099.205700000006,35398.408899999995,0.8027999999999998
unobserved,2064.0,0.20330000000000004,49011.1659,34300.4543,0.8253
