,support,mape,rmse,mae,r2
train,621.9,0.021299999999999996,1.008,0.6111000000000001,0.9887
cv,69.1,0.0316,1.3454000000000002,0.8839,0.9785
unobserved,77.0,0.038599999999999995,1.6209,1.1042999999999998,0.9730000000000001
