,support,mape,rmse,mae,r2
train,408.5,1.4674252913872682e+16,31.162899999999997,9.5273,0.4906
cv,46.5,2.667705829873089e+16,36.7043,17.342499999999998,-1.6920000000000002
unobserved,52.0,1.41455961063957e+16,151.5024,38.3399,-0.002500000000000001
