,support,mape,rmse,mae,r2
train,408.5,1.4319561666978536e+16,31.195800000000002,9.5097,0.4875999999999999
cv,46.5,2.6453805062066504e+16,36.6155,17.3852,-1.6179999999999999
unobserved,52.0,1.3641367350869668e+16,151.39800000000002,38.3953,-0.0011000000000000007
