,support,mape,rmse,mae,r2
train,15254.0,0.5820000000000001,2180.8085999999994,1442.6342,0.7240999999999999
cv,16948.6,0.7522,1992.8536999999997,1321.1552,0.5277000000000001
unobserved,18832.0,0.7460000000000001,2051.3941000000004,1339.1046999999999,0.5071999999999999
