,support,mape,rmse,mae,r2
train,4640.3,0.08929999999999999,0.022099999999999998,0.016900000000000005,0.9414
cv,528.7,0.12990000000000002,0.034600000000000006,0.0252,0.8561
unobserved,588.0,0.1275,0.035500000000000004,0.0252,0.8568999999999999
