,support,mape,rmse,mae,r2
train,4640.3,0.08929999999999999,0.022,0.017000000000000005,0.9412
cv,528.7,0.1302,0.0345,0.0252,0.8543999999999998
unobserved,588.0,0.1282,0.0355,0.025500000000000002,0.8560000000000001
