,support,mape,rmse,mae,r2
train,4640.3,0.0895,0.022199999999999998,0.017000000000000005,0.9403
cv,528.7,0.1296,0.034100000000000005,0.025,0.8587
unobserved,588.0,0.127,0.0349,0.025,0.8598000000000001
