,support,mape,rmse,mae,r2
train,15883.4,0.1629,41726.55089999999,28683.163299999997,0.8712
cv,1857.6,0.182,47953.854999999996,32242.558399999998,0.8263
unobserved,2064.0,0.18159999999999998,46140.246900000006,31421.995399999996,0.8451000000000001
