,support,mape,rmse,mae,r2
train,15883.4,0.1639,41794.6732,28744.304699999997,0.8724999999999999
cv,1857.6,0.181,47933.653999999995,32152.7414,0.8262999999999998
unobserved,2064.0,0.17959999999999998,46022.309,31283.293200000004,0.8459
