,support,mape,rmse,mae,r2
train,4521.3,0.08889999999999999,0.022,0.016800000000000002,0.9420999999999999
cv,528.7,0.1302,0.0344,0.0254,0.8567
unobserved,588.0,0.1274,0.0352,0.0251,0.8577
