,support,mape,rmse,mae,r2
train,398.5,1.4783314263677668e+16,31.5671,9.6832,0.4880999999999999
cv,46.5,2.634493349097186e+16,36.539100000000005,17.3409,-1.6425
unobserved,52.0,1.3864595805981808e+16,151.2932,38.453900000000004,0.00030000000000000024
