,support,mape,rmse,mae,r2
train,559.9,0.015000000000000003,0.5255,0.3108,0.9971
cv,69.1,0.022699999999999998,0.7781,0.46209999999999996,0.9935
unobserved,77.0,0.027600000000000003,0.8440000000000001,0.5402000000000001,0.9938
