,support,mape,rmse,mae,r2
train,24063.7,0.399,2006849.3573999996,1239102.9293000002,0.8295999999999999
cv,2742.3,0.4427,2752638.0599999996,1461678.1629,0.6715
unobserved,3048.0,0.46370000000000006,2570231.603,1441367.3193,0.6688000000000002
