,support,mape,rmse,mae,r2
train,24063.7,0.3921,1988060.3577,1221765.1888000001,0.8307
cv,2742.3,0.4425,2731818.2596,1460150.1586,0.6768000000000001
unobserved,3048.0,0.4643,2588827.829,1447375.9219,0.6641000000000001
