,support,mape,rmse,mae,r2
train,867.6,0.16519999999999999,2468.526,1342.8477,0.9621999999999999
cv,120.4,0.3128,4827.7894,2669.7504999999996,0.8247
unobserved,134.0,0.2629,3859.9726,2362.1072,0.923
