,support,mape,rmse,mae,r2
train,1002.6,0.1817,2584.7745,1417.1977,0.9549000000000001
cv,120.4,0.313,4815.7215,2641.5336,0.8257999999999999
unobserved,134.0,0.2687,4001.1856,2443.686,0.9174000000000001
