,support,mape,rmse,mae,r2
train,975.6,0.176,2512.4161999999997,1395.1661,0.9538
cv,120.4,0.3254,4857.9419,2738.54,0.8225
unobserved,134.0,0.2895,4207.4668,2638.5658999999996,0.9087
