,support,mape,rmse,mae,r2
train,24680.7,0.3906,1983041.0631000001,1216946.5042,0.8302999999999999
cv,2742.3,0.44239999999999996,2742629.9897,1460357.9245,0.6741
unobserved,3048.0,0.46390000000000003,2570406.6653000005,1441970.6357999998,0.6688
