,support,mape,rmse,mae,r2
train,3807.3,0.07349999999999998,0.017999999999999995,0.014000000000000002,0.962
cv,528.7,0.1282,0.0342,0.0248,0.8591999999999999
unobserved,588.0,0.1217,0.033900000000000007,0.0242,0.8693
