,support,mape,rmse,mae,r2
train,4283.3,0.07609999999999999,0.019499999999999997,0.015000000000000003,0.9551999999999999
cv,528.7,0.1279,0.033800000000000004,0.0248,0.8619999999999999
unobserved,588.0,0.1202,0.033600000000000005,0.024,0.8714999999999999
