,support,mape,rmse,mae,r2
train,4521.3,0.07649999999999998,0.0191,0.014900000000000002,0.9559
cv,528.7,0.1277,0.0339,0.0247,0.8620999999999999
unobserved,588.0,0.12090000000000001,0.03370000000000001,0.024,0.8712
