,support,mape,rmse,mae,r2
train,4521.3,0.07709999999999999,0.018999999999999996,0.014800000000000002,0.9578
cv,528.7,0.1274,0.033800000000000004,0.0245,0.8620000000000001
unobserved,588.0,0.1202,0.03350000000000001,0.0241,0.8713
