,support,mape,rmse,mae,r2
train,4045.3,0.0764,0.018999999999999996,0.014400000000000001,0.9619
cv,528.7,0.1278,0.0339,0.0247,0.8616999999999999
unobserved,588.0,0.1206,0.03380000000000001,0.024,0.8706000000000002
