,support,mape,rmse,mae,r2
train,1123.6,0.028800000000000003,10433.243400000001,5018.3629,0.9833000000000001
cv,131.4,0.0924,26969.200900000003,15940.185600000003,0.8792
unobserved,146.0,0.08969999999999999,33614.5933,17324.1002,0.8353999999999999
