,support,mape,rmse,mae,r2
train,348.5,0.0467,1.432,0.9309,0.9787000000000001
cv,45.5,0.11370000000000002,3.2153,2.2144000000000004,0.8558
unobserved,51.0,0.1338,5.5542,3.0548,0.6411
