,support,mape,rmse,mae,r2
train,348.5,0.048299999999999996,1.5197999999999998,0.9441,0.9738
cv,45.5,0.1149,3.3081999999999994,2.2756,0.8524
unobserved,51.0,0.12800000000000003,5.458,2.9606,0.6535
