,support,mape,rmse,mae,r2
train,558.9,0.022299999999999997,1.0619999999999998,0.6181000000000001,0.9861000000000001
cv,69.1,0.0464,2.4849,1.4224999999999999,0.9224
unobserved,77.0,0.0511,2.5206,1.5272999999999999,0.9347
