,support,mape,rmse,mae,r2
train,19744.7,0.35520000000000007,1949892.8511,1167535.5764000001,0.85
cv,2742.3,0.4518000000000001,2789486.1452,1496242.4176999999,0.6628000000000001
unobserved,3048.0,0.47459999999999997,2665075.5639,1487584.1685,0.6438999999999999
