,support,mape,rmse,mae,r2
train,19744.7,0.3843,1957848.4055000003,1200200.0401,0.8392999999999999
cv,2742.3,0.445,2745241.275,1477133.2762,0.6736
unobserved,3048.0,0.4665,2633657.051,1469322.1316000002,0.6521999999999999
