,support,mape,rmse,mae,r2
train,13373.9,0.3923,36.4316,23.435399999999998,0.9593
cv,1564.1,0.4121,41.157799999999995,25.7803,0.9484999999999999
unobserved,1738.0,0.43870000000000003,40.6282,26.182100000000002,0.9489999999999998
