,support,mape,rmse,mae,r2
train,13373.9,0.40359999999999996,36.8452,23.6507,0.9599
cv,1564.1,0.41370000000000007,41.6436,26.2512,0.9474999999999998
unobserved,1738.0,0.4474,41.3988,26.7146,0.9469999999999998
