,support,mape,rmse,mae,r2
train,33188.7,1012745645770618.0,1709.9415000000001,1462.1601999999998,0.2594
cv,4338.3,870717212572276.1,1755.4292,1503.7728000000002,0.22010000000000002
unobserved,4821.0,2.5662,1742.791,1492.7927000000002,0.2233
