,support,mape,rmse,mae,r2
train,33188.7,1024207803684015.0,1682.0520999999997,1432.904,0.2676
cv,4338.3,889802264698188.4,1756.3138,1501.4121,0.2193
unobserved,4821.0,2.5445,1744.1546000000003,1492.2384,0.2222
