,support,mape,rmse,mae,r2
train,33188.7,463383291327616.9,1717.2538,1467.2622,0.25400000000000006
cv,4338.3,852560325065957.8,1766.2131000000002,1510.8968,0.2104
unobserved,4821.0,2.6362,1755.7298999999998,1503.5245,0.2116
