,support,mape,rmse,mae,r2
train,21103.2,0.37589999999999996,1861705.0046,1163633.4208999998,0.8435
cv,2742.3,0.44580000000000003,2798354.4431,1481905.0977,0.6608
unobserved,3048.0,0.4652,2623956.4712999994,1458459.616,0.6547
