,support,mape,rmse,mae,r2
train,16301.4,0.1618,41324.6257,28399.067900000002,0.8721
cv,1857.6,0.1805,47907.8527,32102.842699999997,0.8265
unobserved,2064.0,0.18,45990.3116,31252.176800000005,0.8461999999999998
