,support,mape,rmse,mae,r2
train,16301.4,0.1631,41509.9767,28543.3589,0.8724000000000001
cv,1857.6,0.1809,47877.516299999996,32080.341099999998,0.8266
unobserved,2064.0,0.1784,45901.347200000004,31113.562700000002,0.8467
