,support,mape,rmse,mae,r2
train,16301.4,0.1627,41579.5833,28579.1803,0.8709
cv,1857.6,0.1819,47944.4059,32213.297799999993,0.8263
unobserved,2064.0,0.181,46166.0992,31362.874100000005,0.8448
