,support,mape,rmse,mae,r2
train,13725.9,0.3911,36.902499999999996,23.648400000000002,0.9593999999999999
cv,1564.1,0.40970000000000006,41.450900000000004,26.030399999999997,0.9479
unobserved,1738.0,0.44320000000000004,41.0749,26.3559,0.9478
