,support,mape,rmse,mae,r2
train,709.3,0.0516,2.2618,1.464,0.9828999999999999
cv,92.7,0.1116,4.691699999999999,3.2149,0.9186
unobserved,103.0,0.11179999999999998,4.9074,3.4216,0.9116
