,support,mape,rmse,mae,r2
train,867.6,0.2156,2772.1368,1649.6869,0.9521
cv,120.4,0.3727,4968.2353,2992.1996,0.8132999999999999
unobserved,134.0,0.3242,4234.3877,2767.7694999999994,0.9074
