,support,mape,rmse,mae,r2
train,15465.4,0.1623,41400.3975,28464.2304,0.8734
cv,1857.6,0.18109999999999998,47952.294200000004,32118.218000000004,0.8261
unobserved,2064.0,0.1799,45817.212,31201.445399999997,0.8474
