,support,mape,rmse,mae,r2
train,152537.4,0.6042,1771.9206,1159.4662,0.627
cv,16948.6,0.6138,1893.4084000000003,1193.8602,0.5736999999999999
unobserved,18832.0,0.6049,1958.3785,1206.6641,0.5509000000000001
