,support,mape,rmse,mae,r2
train,793.3,0.0505,2.2257000000000007,1.4346,0.9827999999999999
cv,92.7,0.1048,4.4471,3.0020000000000002,0.9275
unobserved,103.0,0.10529999999999999,4.4591,3.1193,0.9268999999999998
