,support,mape,rmse,mae,r2
train,793.3,0.0503,2.2157999999999998,1.4187,0.9829000000000001
cv,92.7,0.1024,4.4712000000000005,3.011,0.9266
unobserved,103.0,0.10510000000000001,4.5197,3.1923,0.9250000000000002
